Source Name,Characteristics[organism],Characteristics[cell line],Material Type,Protocol REF...5,Protocol REF...6,Extract Name,Protocol REF...8,Labeled Extract Name,Label,Protocol REF...11,Assay Name,Technology Type,Array Design REF,Term Source REF,Protocol REF...16,Array Data File,Comment [ArrayExpress FTP file],Factor Value[cell_line]
J132_EPA10P3_HEL_Blood_907053,Homo sapiens,HEL,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA10P3_HEL_Blood_907053,P-MTAB-44937,J132_EPA10P3_HEL_Blood_907053:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_A10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_A10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,HEL
J132_EPA11P3_HCC202_Breast_1290906,Homo sapiens,HCC202,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA11P3_HCC202_Breast_1290906,P-MTAB-44937,J132_EPA11P3_HCC202_Breast_1290906:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_A11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_A11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,HCC202
J132_EPA12P3_HCC1500_Breast_1303900,Homo sapiens,HCC1500,cell,P-MTAB-44941,P-MTAB-44940,J132_EPA12P3_HCC1500_Breast_1303900,P-MTAB-44937,J132_EPA12P3_HCC1500_Breast_1303900:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_A12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_A12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,HCC1500
J132_EPB01P3_ES7_Bone_684059,Homo sapiens,ES7,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB01P3_ES7_Bone_684059,P-MTAB-44937,J132_EPB01P3_ES7_Bone_684059:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.3.zip,ES7
J132_EPB02P3_AMO-1_Blood_1295741,Homo sapiens,AMO-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB02P3_AMO-1_Blood_1295741,P-MTAB-44937,J132_EPB02P3_AMO-1_Blood_1295741:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,AMO-1
J132_EPB03P3_A2780_Ovary_906804,Homo sapiens,A2780,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB03P3_A2780_Ovary_906804,P-MTAB-44937,J132_EPB03P3_A2780_Ovary_906804:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,A2780
J132_EPB05P3_DEL_Blood_906836,Homo sapiens,DEL,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB05P3_DEL_Blood_906836,P-MTAB-44937,J132_EPB05P3_DEL_Blood_906836:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,DEL
J132_EPB06P3_ECC10_Stomach_906848,Homo sapiens,ECC10,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB06P3_ECC10_Stomach_906848,P-MTAB-44937,J132_EPB06P3_ECC10_Stomach_906848:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.4.zip,ECC10
J132_EPB07P3_EW-13_Bone_949166,Homo sapiens,EW-13,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB07P3_EW-13_Bone_949166,P-MTAB-44937,J132_EPB07P3_EW-13_Bone_949166:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,EW-13
J132_EPB08P3_HSC-3_Head & Neck_907061,Homo sapiens,HSC-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB08P3_HSC-3_Head & Neck_907061,P-MTAB-44937,J132_EPB08P3_HSC-3_Head & Neck_907061:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,HSC-3
J132_EPB09P3_HuO9_Bone_907072,Homo sapiens,HuO9,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB09P3_HuO9_Bone_907072,P-MTAB-44937,J132_EPB09P3_HuO9_Bone_907072:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,HuO9
J132_EPB10P3_HPAC_Pancreas_1298136,Homo sapiens,HPAC,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB10P3_HPAC_Pancreas_1298136,P-MTAB-44937,J132_EPB10P3_HPAC_Pancreas_1298136:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.5.zip,HPAC
J132_EPB11P3_Hs-633T_Misc_1240149,Homo sapiens,Hs-633T,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB11P3_Hs-633T_Misc_1240149,P-MTAB-44937,J132_EPB11P3_Hs-633T_Misc_1240149:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,Hs-633T
J132_EPB12P3_HCC2998_Intestine_905971,Homo sapiens,HCC2998,cell,P-MTAB-44941,P-MTAB-44940,J132_EPB12P3_HCC2998_Intestine_905971,P-MTAB-44937,J132_EPB12P3_HCC2998_Intestine_905971:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_B12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_B12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,HCC2998
J132_EPC01P3_EFO-21_Ovary_911905,Homo sapiens,EFO-21,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC01P3_EFO-21_Ovary_911905,P-MTAB-44937,J132_EPC01P3_EFO-21_Ovary_911905:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,EFO-21
J132_EPC02P3_451Lu_Skin_1287706,Homo sapiens,451Lu,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC02P3_451Lu_Skin_1287706,P-MTAB-44937,J132_EPC02P3_451Lu_Skin_1287706:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.6.zip,451Lu
J132_EPC03P3_BB30-HNC_H&N_753531,Homo sapiens,BB30-HNC,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC03P3_BB30-HNC_H&N_753531,P-MTAB-44937,J132_EPC03P3_BB30-HNC_H&N_753531:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,BB30-HNC
J132_EPC04P3_CL-11_Intestine_1290769,Homo sapiens,CL-11,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC04P3_CL-11_Intestine_1290769,P-MTAB-44937,J132_EPC04P3_CL-11_Intestine_1290769:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,CL-11
J132_EPC05P3_D-336MG_CNS_946369,Homo sapiens,D-336MG,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC05P3_D-336MG_CNS_946369,P-MTAB-44937,J132_EPC05P3_D-336MG_CNS_946369:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,D-336MG
J132_EPC06P3_ECC12_Stomach_906849,Homo sapiens,ECC12,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC06P3_ECC12_Stomach_906849,P-MTAB-44937,J132_EPC06P3_ECC12_Stomach_906849:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,ECC12
J132_EPC07P3_EKVX_Lung_905970,Homo sapiens,EKVX,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC07P3_EKVX_Lung_905970,P-MTAB-44937,J132_EPC07P3_EKVX_Lung_905970:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.7.zip,EKVX
J132_EPC08P3_HuP-T3_Pancreas_907285,Homo sapiens,HuP-T3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC08P3_HuP-T3_Pancreas_907285,P-MTAB-44937,J132_EPC08P3_HuP-T3_Pancreas_907285:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.8.zip,HuP-T3
J132_EPC09P3_HEC-1_Uterus_907051,Homo sapiens,HEC-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC09P3_HEC-1_Uterus_907051,P-MTAB-44937,J132_EPC09P3_HEC-1_Uterus_907051:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip,HEC-1
J132_EPC10P3_HGC-27_Stomach_907055,Homo sapiens,HGC-27,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC10P3_HGC-27_Stomach_907055,P-MTAB-44937,J132_EPC10P3_HGC-27_Stomach_907055:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.8.zip,HGC-27
J132_EPC11P3_H9_Blood_907043,Homo sapiens,H9,cell,P-MTAB-44941,P-MTAB-44940,J132_EPC11P3_H9_Blood_907043,P-MTAB-44937,J132_EPC11P3_H9_Blood_907043:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_C11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_C11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.8.zip,H9
J132_EPD05P3_D-247MG_CNS_946367,Homo sapiens,D-247MG,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD05P3_D-247MG_CNS_946367,P-MTAB-44937,J132_EPD05P3_D-247MG_CNS_946367:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.10.zip,D-247MG
J132_EPD06P3_ES5_Bone_684057,Homo sapiens,ES5,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD06P3_ES5_Bone_684057,P-MTAB-44937,J132_EPD06P3_ES5_Bone_684057:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.10.zip,ES5
J132_EPD07P3_EoL-1-cell_Blood_906856,Homo sapiens,EoL-1-cell,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD07P3_EoL-1-cell_Blood_906856,P-MTAB-44937,J132_EPD07P3_EoL-1-cell_Blood_906856:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.10.zip,EoL-1-cell
J132_EPD08P3_HO-1-N-1_Head & Neck_924111,Homo sapiens,HO-1-N-1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD08P3_HO-1-N-1_Head & Neck_924111,P-MTAB-44937,J132_EPD08P3_HO-1-N-1_Head & Neck_924111:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.10.zip,HO-1-N-1
J132_EPD09P3_HCC-44_Lung_1240145,Homo sapiens,HCC-44,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD09P3_HCC-44_Lung_1240145,P-MTAB-44937,J132_EPD09P3_HCC-44_Lung_1240145:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.11.zip,HCC-44
J132_EPD10P3_HTC-C3_Thyroid_924151,Homo sapiens,HTC-C3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD10P3_HTC-C3_Thyroid_924151,P-MTAB-44937,J132_EPD10P3_HTC-C3_Thyroid_924151:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.11.zip,HTC-C3
J132_EPD11P3_HCC-78_Lung:NSCLC_1290908,Homo sapiens,HCC-78,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD11P3_HCC-78_Lung:NSCLC_1290908,P-MTAB-44937,J132_EPD11P3_HCC-78_Lung:NSCLC_1290908:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.11.zip,HCC-78
J132_EPD12P3_HCC-15_Lung_1240143,Homo sapiens,HCC-15,cell,P-MTAB-44941,P-MTAB-44940,J132_EPD12P3_HCC-15_Lung_1240143,P-MTAB-44937,J132_EPD12P3_HCC-15_Lung_1240143:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_D12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_D12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.11.zip,HCC-15
J132_EPE01P3_EB-3_Blood_906847,Homo sapiens,EB-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE01P3_EB-3_Blood_906847,P-MTAB-44937,J132_EPE01P3_EB-3_Blood_906847:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.11.zip,EB-3
J132_EPE06P3_EW-3_Bone_949161,Homo sapiens,EW-3,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE06P3_EW-3_Bone_949161,P-MTAB-44937,J132_EPE06P3_EW-3_Bone_949161:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.13.zip,EW-3
J132_EPE07P3_EMC-BAC-2_Esophagus_1503370,Homo sapiens,EMC-BAC-2,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE07P3_EMC-BAC-2_Esophagus_1503370,P-MTAB-44937,J132_EPE07P3_EMC-BAC-2_Esophagus_1503370:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.13.zip,EMC-BAC-2
J132_EPE08P3_HuCCT1_Liver_907069,Homo sapiens,HuCCT1,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE08P3_HuCCT1_Liver_907069,P-MTAB-44937,J132_EPE08P3_HuCCT1_Liver_907069:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E08,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E08.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.13.zip,HuCCT1
J132_EPE09P3_HCC1187_Breast_749711,Homo sapiens,HCC1187,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE09P3_HCC1187_Breast_749711,P-MTAB-44937,J132_EPE09P3_HCC1187_Breast_749711:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E09,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E09.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.13.zip,HCC1187
J132_EPE10P3_HCC2157_Breast_749715,Homo sapiens,HCC2157,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE10P3_HCC2157_Breast_749715,P-MTAB-44937,J132_EPE10P3_HCC2157_Breast_749715:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E10,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E10.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.14.zip,HCC2157
J132_EPE11P3_Hs746T_Stomach_1240151,Homo sapiens,Hs746T,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE11P3_Hs746T_Stomach_1240151,P-MTAB-44937,J132_EPE11P3_Hs746T_Stomach_1240151:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E11,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E11.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.14.zip,Hs746T
J132_EPE12P3_HCC1954_Breast_749709,Homo sapiens,HCC1954,cell,P-MTAB-44941,P-MTAB-44940,J132_EPE12P3_HCC1954_Breast_749709,P-MTAB-44937,J132_EPE12P3_HCC1954_Breast_749709:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_E12,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_E12.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.14.zip,HCC1954
J132_EPF01P3_EPLC-272H_Lung:NSCLC_753556,Homo sapiens,EPLC-272H,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF01P3_EPLC-272H_Lung:NSCLC_753556,P-MTAB-44937,J132_EPF01P3_EPLC-272H_Lung:NSCLC_753556:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F01,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F01.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.14.zip,EPLC-272H
J132_EPF02P3_A253_H&N_906794,Homo sapiens,A253,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF02P3_A253_H&N_906794,P-MTAB-44937,J132_EPF02P3_A253_H&N_906794:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F02,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F02.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.14.zip,A253
J132_EPF03P3_BOKU_Cervix_753536,Homo sapiens,BOKU,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF03P3_BOKU_Cervix_753536,P-MTAB-44937,J132_EPF03P3_BOKU_Cervix_753536:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F03,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F03.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,BOKU
J132_EPF04P3_COLO-684_Uterus_910691,Homo sapiens,COLO-684,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF04P3_COLO-684_Uterus_910691,P-MTAB-44937,J132_EPF04P3_COLO-684_Uterus_910691:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F04,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F04.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.25.zip,COLO-684
J132_EPF05P3_DMS-79_Lung_753551,Homo sapiens,DMS-79,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF05P3_DMS-79_Lung_753551,P-MTAB-44937,J132_EPF05P3_DMS-79_Lung_753551:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F05,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F05.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,DMS-79
J132_EPF06P3_EW-7_Bone_949160,Homo sapiens,EW-7,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF06P3_EW-7_Bone_949160,P-MTAB-44937,J132_EPF06P3_EW-7_Bone_949160:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F06,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F06.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.15.zip,EW-7
J132_EPF07P3_EHEB_Blood_906854,Homo sapiens,EHEB,cell,P-MTAB-44941,P-MTAB-44940,J132_EPF07P3_EHEB_Blood_906854,P-MTAB-44937,J132_EPF07P3_EHEB_Blood_906854:Biotin labeled streptavidin,Biotin labeled streptavidin,P-MTAB-44938,5500994172383112813929_F07,array assay,A-GEOD-13667,ArrayExpress,P-MTAB-44939,5500994172383112813929_F07.cel,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3610/E-MTAB-3610.raw.16.zip,EHEB
